HHNR	ZPERS	AUSB	EINK	AUTOS	ZGDE
4095000306000	1	0	11	2	4095
4095000308900	4	0	17	1	4095
4095000310800	4	0	11	2	4095
4095000321500	1	0	5	0	4095
4095000350800	1	0	5	1	4095
4095000351300	1	0	7	0	4095
4095000364200	3	0	15	3	4095
4095000365200	5	0	13	1	4095
4095000368000	2	0	7	1	4095
4095000371200	2	0	11	2	4095
4095000379300	1	0	5	1	4095
4095000388100	2	0	9	2	4095
4095000401600	3	0	5	2	4095
4095000419500	2	0	17	2	4095
4095000429700	1	0	9	1	4095
4099000007400	5	0	7	1	4099
4100000005700	3	0	9	0	4100
4100000009000	4	0	5	3	4100
4100000009001	4	0	13	2	72
4100000009300	2	0	7	1	4100
4100000014700	2	0	5	1	4100
4100000020000	1	0	9	0	4100
4100000097300	6	0	9	2	4100
4100000103500	2	0	11	2	4100
4100000114600	2	0	5	1	4100
4104000046100	1	0	7	0	4104
4104000050100	2	0	9	2	4104
4104000052900	2	0	9	1	4104
4104000056900	2	0	7	0	4104
4104000057000	1	0	5	0	4104
4104000079600	4	0	9	1	4092
4104000094900	1	0	5	1	4104
4107000000300	3	0	11	1	4107
4107000000700	1	0	19	1	4107
4107000007200	2	0	9	2	4107
4107000007300	4	0	7	0	4107
4107000009300	3	0	9	2	4107
4107000013200	2	0	7	1	4107
4107000042900	1	0	7	0	4107
4108000005900	1	0	7	0	4108
4109000015700	1	0	5	0	4109
4109000017300	1	0	7	1	4109
4110000006800	1	0	7	0	4110
4110000020900	1	0	7	1	4110
4110000026900	3	0	7	2	4110
4110000035000	2	0	9	1	4110
4110000036800	1	0	9	1	4110
4110000039100	4	0	7	1	4110
4111000004900	2	0	9	0	4111
4111000016600	2	0	17	3	4111
4111000020300	1	0	13	0	4111
4111000020400	1	0	9	1	4111
4111000023100	1	0	7	1	4111
4111000058500	1	0	3	0	4111
4111000062700	2	0	7	1	4111
4112000004300	4	0	9	1	4112
4112000008600	1	0	5	0	4112
4112000028100	3	0	9	1	4112
4113000009200	2	0	11	1	4113
4113000009500	1	0	5	0	4113
4113000012400	2	0	5	2	4113
4113000016200	2	0	7	1	4113
4113000024400	2	0	19	1	4113
4113000024600	2	0	9	2	4113
4114000014700	3	0	9	0	4114
4114000020700	2	0	13	2	4114
4114000024900	2	0	7	3	4114
4114000030100	4	0	9	1	4114
4114000042000	1	0	17	1	4114
4115000000100	3	0	3	1	4115
4115000004800	2	0	7	0	4115
4115000012000	4	0	5	2	4115
4115000029100	1	0	7	0	4115
4119000006200	1	0	7	2	4119
4119000008300	1	0	5	1	4119
4120000001700	2	0	9	2	4120
4120000013000	4	0	13	2	4120
4120000013001	6	0	19	2	261
4120000042800	2	0	7	0	4120
4121000006000	2	0	13	1	4121
4121000016800	1	0	3	1	4121
4121000016801	1	0	9	2	4040
4121000020500	1	0	9	1	4121
4121000027500	1	0	5	1	4121
4121000028500	3	0	9	2	4121
4121000050200	2	0	9	0	4121
4121000052600	1	0	15	2	4121
4121000057100	2	0	9	1	4121
4121000064500	2	0	7	1	4121
4121000073700	2	0	5	2	4121
4121000077300	1	0	11	2	4121
4121000078400	1	0	3	1	4121
4122000021300	1	0	3	0	4122
4123000001900	1	0	5	1	4123
4123000021700	2	0	5	0	4123
4123000025700	2	0	9	1	4123
4123000031300	1	0	15	0	4123
4123000031900	3	0	17	2	4123
4123000039200	2	0	19	2	4100
4123000047500	1	0	5	0	4123
4123000059300	4	0	19	0	4123
4123000103400	1	0	5	1	4123
4123000107700	5	0	11	1	4123
4123000115200	1	0	9	0	4123
4123000122100	2	0	5	0	4123
4123000157200	1	0	5	2	4123
4123000171600	2	0	13	1	4123
4123000176400	2	0	7	1	4123
4123000177100	2	0	5	1	4123
4123000177500	1	0	9	0	4123
4123000184000	5	0	9	3	4123
4123000190400	2	0	9	0	4123
4123000201700	6	0	13	2	4123
4123000218800	3	0	15	1	4123
4123000234600	1	0	5	1	4123
4123000243000	1	0	9	2	4123
4123000261700	1	0	7	0	4123
4123000265400	1	0	7	1	4100
4123000266200	12	0	9	2	4123
4123000289600	4	0	9	1	4123
4123000290600	1	0	5	0	4123
4131000007900	3	0	13	2	4131
4131000013800	2	0	5	1	4131
4131000018900	1	0	9	0	4131
4131000022400	1	0	3	0	4131
4131000027100	3	0	7	1	4131
4131000039400	4	0	7	1	4131
4131000042300	2	0	7	1	4131
4131000047201	1	0	19	2	4006
4131000057700	3	0	7	1	4131
4131000075900	2	0	15	1	4131
4131000087100	4	0	7	2	4131
4131000107900	4	0	19	3	4131
4131000109300	3	0	5	1	4131
4132000001300	2	0	11	2	4132
4132000004300	1	0	19	2	9172
4132000012000	2	0	11	3	4132
4132000022700	1	0	7	3	4132
4132000023100	1	0	7	3	4132
4132000023500	2	0	15	2	4132
4132000027000	1	0	7	0	4132
4132000032300	2	0	7	1	4132
4132000040000	1	0	11	1	4132
4133000040201	2	0	5	0	4123
4134000016400	1	0	9	1	4134
4134000032400	1	0	13	1	4134
4134000036400	2	0	9	1	4134
4134000048000	1	0	7	1	4138
4135000022300	2	0	5	1	4135
4135000034700	1	0	13	1	4135
4135000042700	2	0	7	1	4135
4135000048600	2	0	11	3	4135
4135000064800	2	0	11	1	4135
4136000007100	1	0	5	1	4136
4136000046900	1	0	19	2	4136
4138000000500	2	0	5	1	4138
4138000000501	2	0	7	1	261
4138000002200	4	0	9	2	4138
4138000003500	3	0	9	1	4138
4138000005300	3	0	5	1	4138
4138000026300	2	0	7	0	4138
4139000002101	2	0	9	2	261
4139000051400	5	0	15	1	4139
4139000056600	4	0	7	1	4139
4139000092900	1	0	13	2	4139
4139000146100	1	0	5	2	4139
4139000162400	3	0	7	2	4141
4139000162401	1	0	15	3	4003
4139000177101	3	0	7	1	261
4139000181600	1	0	7	1	4139
4139000186900	1	0	5	2	4139
4139000197400	1	0	5	1	4139
4139000199601	4	0	5	0	154
4139000233900	1	0	9	1	4139
4140000036900	1	0	13	2	4140
4140000075200	3	0	9	1	4140
4140000075201	1	0	9	2	1372
4141000019800	2	0	9	1	4141
4141000022100	2	0	11	2	4141
4141000022800	1	0	17	1	4141
4141000036300	1	0	9	1	4141
4141000039000	4	0	7	0	4141
4141000041300	1	0	5	1	4141
4141000061200	2	0	5	1	4141
4141000104500	2	0	13	2	4141
4141000104600	2	0	7	2	4141
4141000141100	2	0	19	2	4141
4141000157000	2	0	13	2	4141
4141000162900	3	0	9	1	4141
4141000212000	2	0	7	1	4141
4141000241600	1	0	19	1	4141
4141000277300	1	0	9	2	4141
4141000320900	2	0	5	0	4141
4141000332300	4	0	5	1	4141
4141000341600	1	0	11	1	4141
4144000048201	2	0	9	0	243
4145000004400	2	0	9	2	4145
4145000010400	1	0	9	1	4145
4145000019300	2	0	13	0	4145
4145000021200	1	0	7	1	4145
4145000033000	1	0	5	3	4145
4145000036900	1	0	5	1	4145
4145000059500	1	0	11	3	4145
4146000020200	1	0	7	0	4146
4146000028300	1	0	7	1	4146
4146000034900	1	0	3	0	4146
4146000036500	1	0	15	1	4146
4146000041000	2	0	5	2	4146
4146000051601	1	0	19	1	4026
4146000062800	1	0	15	1	4146
4146000101500	2	0	15	1	4146
4147000022100	2	0	9	1	4147
4147000027800	1	0	7	2	4147
4147000029700	1	0	17	1	4147
4147000042100	1	0	13	1	4147
4147000044000	2	0	19	2	4147
4161000080700	1	0	13	1	4161
4163000121500	1	0	5	3	4163
4163000122000	1	0	9	2	4163
4165000073900	1	0	19	2	4165
4166000011900	1	0	7	1	4166
4166000042601	2	0	7	0	153
4169000068001	1	0	5	0	261
4170000003300	1	0	9	2	4170
4170000017600	1	0	13	1	4170
4170000056000	1	0	15	2	4170
4170000088100	1	0	7	1	4170
4170000109301	5	0	13	1	261
4173000000300	1	0	7	1	4173
4175000016900	1	0	13	1	4175
4177000047400	1	0	9	0	4177
4179000012100	1	0	9	1	4179
4179000028401	4	0	11	2	243
4182000037400	1	0	9	2	4182
4183000004300	1	0	13	0	4183
4183000004301	4	0	11	0	4072
4183000019100	1	0	9	3	4183
4183000033900	1	0	5	2	4183
4191000010600	4	0	7	0	4191
4191000016400	1	0	5	0	4191
4192000008000	2	0	13	2	4192
4192000013800	3	0	9	2	4197
4192000042300	4	0	7	3	4192
4192000051900	2	0	7	1	4192
4193000011500	3	0	9	1	4193
4193000026400	1	0	13	1	4193
4194000013700	2	0	13	1	4194
4194000051500	2	0	15	3	4194
4194000058500	4	0	9	2	4194
4194000063100	2	0	7	1	4194
4194000072800	5	0	11	2	4194
4194000072801	5	0	7	2	191
4194000074300	1	0	5	0	4194
4195000018800	3	0	15	1	4195
4195000054200	1	0	11	2	4195
4196000035800	2	0	19	0	4196
4196000036600	3	0	11	2	4196
4196000036800	3	0	7	2	4196
4196000054900	1	0	5	1	4196
4196000063200	3	0	7	2	4196
4196000065600	1	0	5	0	4196
4196000071500	3	0	11	2	4196
4197000000700	3	0	9	3	4197
4197000001800	4	0	9	0	4197
4197000001801	4	0	13	1	261
4197000002600	3	0	5	1	4197
4198000005500	1	0	7	2	4198
4198000039100	2	0	7	1	4198
4199000021800	2	0	5	0	4199
4199000021801	2	0	13	1	65
4200000029300	1	0	5	2	4200
4200000031400	1	0	13	2	4200
4200000052000	1	0	11	1	4200
4200000073500	2	0	15	1	4200
4200000085600	1	0	13	0	4200
4200000085900	2	0	9	1	4200
4200000102400	2	0	7	1	4200
4200000124300	1	0	7	1	4200
4201000008000	1	0	3	1	4201
4201000016500	3	0	7	3	4201
4201000016501	3	0	9	1	13
4201000024900	2	0	7	1	4201
4201000025500	1	0	5	1	4201
4201000030000	2	0	7	3	4201
4201000033600	1	0	13	0	4201
4201000036000	1	0	7	1	4201
4201000041100	1	0	7	1	4201
4201000041101	1	0	5	1	261
4201000066900	1	0	5	1	4201
4201000074500	5	0	5	1	4201
4201000091200	5	0	11	2	4201
4201000092500	1	0	5	1	4201
4201000107700	3	0	15	1	4201
4201000122400	1	0	5	0	4201
4201000122401	1	0	9	1	1322
4201000123300	1	0	7	0	4201
4201000135500	2	0	19	1	4201
4201000137900	1	0	11	1	4201
4201000138800	1	0	7	0	4201
4201000165600	1	0	11	0	4201
4201000166600	1	0	5	2	4201
4201000166900	1	0	13	2	4201
4201000167400	1	0	11	1	4201
4201000169700	1	0	15	1	4201
4201000193800	1	0	5	1	4210
4201000195300	1	0	7	1	4210
4201000212400	2	0	5	1	4210
4201000223500	4	0	15	3	4201
4201000223700	2	0	19	1	4201
4201000254700	1	0	5	0	4201
4201000260800	3	0	5	2	4201
4201000340600	2	0	15	0	4201
4201000346400	2	0	7	1	4201
4201000387200	2	0	7	1	4201
4201000391600	1	0	3	0	4201
4202000001700	2	0	5	2	4202
4202000010200	2	0	3	2	4202
4202000085000	3	0	13	1	4202
4202000103800	2	0	15	3	4202
4202000110800	1	0	9	1	4202
4202000111800	2	0	7	1	4202
4203000029700	4	0	13	0	4203
4203000036900	2	0	3	1	4203
4203000044900	3	0	9	1	4203
4203000065300	3	0	7	3	4203
4203000071400	1	0	15	2	4203
4203000102400	2	0	9	2	4203
4203000116300	3	0	11	3	4203
4203000117000	1	0	7	1	4203
4203000119300	1	0	9	0	4203
4203000125100	5	0	9	1	4203
4203000134500	2	0	15	1	4203
4203000147000	1	0	3	0	4203
4203000163100	1	0	13	1	4203
4204000005600	4	0	7	3	4204
4204000008100	1	0	7	2	4204
4204000010500	5	0	15	0	4204
4204000063400	1	0	5	1	4204
4204000073400	3	0	5	1	4204
4204000073401	3	0	13	1	1708
4204000075800	3	0	7	3	4204
4204000083600	1	0	7	1	4204
4204000091400	5	0	9	0	4204
4204000096000	4	0	5	1	4204
4204000099500	1	0	5	0	4204
4204000133800	4	0	5	1	4204
4204000138200	1	0	7	3	4204
4204000140100	1	0	11	0	4204
4204000168400	1	0	15	1	4201
4204000169100	1	0	11	1	4204
4204000171800	2	0	7	1	4204
4205000001600	2	0	3	1	4205
4205000010900	1	0	13	1	4205
4205000021700	3	0	11	2	4205
4205000049000	1	0	9	1	4205
4205000049800	3	0	9	1	4205
4205000053200	1	0	7	0	4205
4205000056700	3	0	9	2	4205
4205000064400	1	0	9	1	4205
4205000065000	2	0	17	0	4205
4205000089200	2	0	9	2	4205
4205000091700	6	0	9	2	4205
4205000091701	6	0	7	1	191
4205000096800	3	0	9	3	4205
4205000098700	1	0	7	2	4205
4206000000300	3	0	9	1	4206
4206000041300	1	0	9	0	4206
4206000106300	3	0	7	1	4206
4206000118600	1	0	7	0	4206
4206000156100	2	0	9	1	4206
4206000161000	6	0	11	3	4206
4206000173000	1	0	7	1	4206
4206000189800	2	0	19	3	4206
4206000192400	1	0	5	0	4206
4206000192401	1	0	5	0	88
4206000196600	2	0	7	2	4206
4206000200900	1	0	11	1	4206
4206000205000	1	0	11	3	4206
4207000017100	3	0	7	2	4207
4207000026000	4	0	9	1	4207
4207000034000	2	0	7	2	4207
4207000045600	2	0	15	1	4207
4207000085700	2	0	13	1	4207
4207000085800	1	0	7	1	4207
4207000099300	2	0	11	1	4207
4207000101300	1	0	7	1	4207
4207000109400	2	0	5	0	4207
4208000002000	2	0	17	2	4208
4208000005700	3	0	13	1	4208
4208000008400	2	0	13	1	4208
4208000010400	2	0	9	3	4208
4208000017700	3	0	19	1	4208
4208000022800	2	0	9	2	4208
4208000023800	2	0	17	2	4208
4208000033200	2	0	9	0	4208
4208000035000	1	0	7	0	4208
4208000057600	2	0	11	2	4208
4208000058800	1	0	11	3	4208
4208000067600	4	0	11	2	4208
4208000073900	2	0	9	2	4208
4208000090100	2	0	7	2	4208
4208000090101	2	0	9	1	4099
4209000006700	4	0	9	2	4209
4209000018600	1	0	5	1	4209
4209000024400	4	0	9	1	4209
4209000031900	1	0	11	2	4209
4209000049300	1	0	19	1	4209
4209000054700	1	0	7	1	4209
4209000056200	2	0	5	2	4209
4209000058600	1	0	9	2	4209
4209000061600	1	0	9	1	4209
4209000091500	2	0	5	1	4209
4209000106300	1	0	17	3	4209
4209000108200	2	0	11	1	4209
4209000112900	2	0	5	1	4209
4209000115600	3	0	13	3	4209
4209000119000	4	0	7	2	4209
4209000129800	2	0	17	2	4209
4209000131800	1	0	3	1	4209
4209000132400	3	0	9	3	4209
4209000132401	3	0	13	2	9
4209000144500	1	0	9	0	4209
4209000155400	1	0	9	1	4209
4209000170400	3	0	11	3	4209
4209000173500	2	0	7	3	4209
4209000194300	2	0	15	1	4209
4210000000600	4	0	17	1	4210
4210000012200	2	0	5	1	4210
4210000019300	1	0	5	1	4210
4210000052100	1	0	11	1	4210
4210000086600	3	0	9	2	4201
4210000097800	4	0	9	1	4210
4210000097801	2	0	15	1	4311
4210000103200	4	0	9	2	4201
4210000111000	2	0	9	1	4210
4221000026300	4	0	19	2	4221
4222000001800	3	0	15	2	4222
4222000005900	3	0	9	2	4222
4222000014400	4	0	9	0	4222
4222000021600	2	0	9	0	4222
4222000022100	2	0	7	3	4222
4222000022900	2	0	13	1	4222
4222000026500	2	0	7	1	4222
4222000028700	2	0	5	1	4222
4222000029100	2	0	9	1	4222
4222000030700	2	0	13	0	4222
4222000039500	2	0	5	1	4222
4222000041700	2	0	13	2	4222
4223000028500	1	0	13	1	4223
4223000045800	2	0	7	1	4223
4224000033300	5	0	9	1	4224
4226000011800	1	0	7	1	4226
4227000016800	4	0	13	1	4227
4228000000300	2	0	7	2	4228
4228000000900	1	0	9	2	4229
4228000058900	1	0	9	1	4228
4228000064800	2	0	17	0	4228
4228000077400	1	0	5	1	4228
4228000093300	2	0	11	3	4228
4228000099900	1	0	11	1	4228
4228000101500	3	0	9	2	4228
4229000012500	1	0	19	1	4229
4230000029700	2	0	3	1	4230
4230000038000	5	0	7	1	4230
4230000041700	4	0	7	1	4230
4231000011900	1	0	11	2	4231
4231000014900	1	0	7	0	4231
4231000024900	4	0	9	2	4231
4232000003600	4	0	7	3	4232
4233000000300	3	0	19	2	4233
4233000001400	4	0	7	1	4233
4233000006100	2	0	11	1	4233
4234000038800	1	0	5	1	4234
4234000042900	1	0	7	3	4225
4234000047400	4	0	9	2	4234
4234000068800	4	0	9	1	4225
4234000072100	1	0	3	2	4234
4234000082900	1	0	5	0	4234
4234000086200	2	0	9	1	4234
4234000091800	1	0	5	0	4234
4234000096300	3	0	11	2	4234
4234000115000	1	0	9	2	4234
4234000122600	1	0	7	2	4234
4234000125200	2	0	11	3	4234
4235000002500	4	0	7	1	4235
4235000021700	2	0	9	2	4235
4235000026700	2	0	7	1	4235
4236000011400	2	0	9	2	4236
4236000037400	3	0	9	1	4236
4236000042700	3	0	9	2	4236
4236000077300	2	0	9	1	4236
4236000091700	3	0	7	1	4236
4236000097300	1	0	5	1	4236
4236000100200	2	0	19	1	4236
4236000103700	4	0	5	2	4236
4236000107200	2	0	15	1	4236
4236000115700	2	0	15	3	4236
4236000120500	2	0	7	1	4236
4236000130700	3	0	9	3	4236
4236000138200	3	0	7	1	4236
4236000148200	2	0	9	1	4236
4236000157800	4	0	19	3	4236
4236000175400	2	0	7	1	4236
4236000177200	1	0	15	0	4236
4236000178300	5	0	13	2	4236
4236000183800	4	0	7	2	4236
4236000188900	2	0	5	1	4236
4236000199800	1	0	9	2	4236
4236000200500	1	0	5	0	4236
4236000224500	2	0	5	0	4236
4236000225000	4	0	13	1	4236
4236000293900	2	0	3	0	4236
4236000296300	4	0	19	1	4236
4237000006900	3	0	19	0	4237
4237000006901	3	0	5	0	1322
4237000039600	3	0	7	1	4237
4239000008700	1	0	13	1	4239
4239000015100	2	0	11	0	4239
4239000030700	1	0	7	0	4239
4239000044300	4	0	9	2	4239
4239000097900	4	0	7	1	4239
4239000104000	3	0	7	1	4239
4239000124200	5	0	7	1	4239
4239000124201	5	0	9	2	4045
4239000128500	2	0	13	1	4239
4239000131400	4	0	11	1	4239
4239000150000	2	0	11	1	4239
4239000157500	1	0	3	2	4231
4240000002700	2	0	19	1	4240
4240000018300	4	0	7	2	4240
4240000024000	1	0	7	2	4240
4240000027300	6	0	11	2	4240
4240000045700	5	0	11	1	4240
4240000059900	2	0	11	1	4240
4240000070600	2	0	7	2	4240
4240000080600	3	0	3	2	4240
4240000087800	2	0	15	1	4240
4252000113301	1	0	5	0	4038
4252000130001	1	0	9	2	1102
4253000011801	5	0	15	1	3340
4253000131201	1	0	9	1	1707
4254000177801	2	0	7	3	4034
4254000232700	1	0	13	0	4254
4254000260501	7	0	11	1	199
4255000008101	2	0	9	1	247
4255000031500	1	0	9	1	4255
4258000075400	1	0	7	1	4258
4258000152900	1	0	19	2	4258
4258000240600	1	0	7	2	4258
4258000329001	2	0	7	2	4236
4258000355001	1	0	9	1	4013
4258000511600	1	0	9	1	4258
4258000570300	1	0	17	3	4258
4259000004400	1	0	9	1	4259
4260000055500	1	0	11	1	4260
4260000077200	1	0	7	1	4260
4261000031300	1	0	7	2	4261
4263000077701	1	0	7	1	4040
4263000088301	1	0	7	1	4075
4271000018200	1	0	15	1	4271
4271000102101	1	0	3	0	198
4271000125800	1	0	7	2	4271
4271000162300	1	0	5	1	4271
4271000206600	1	0	13	1	4280
4274000005800	1	0	17	2	4274
4274000024301	3	0	13	3	1702
4276000024400	1	0	9	1	4276
4276000040300	1	0	5	1	4276
4276000120900	1	0	9	1	4276
4276000127800	1	0	15	0	4276
4279000012200	1	0	13	2	4279
4280000531400	1	0	7	2	4280
4281000026301	4	0	7	2	66
4282000062100	1	0	11	0	4282
4282000288200	1	0	9	0	4282
4283000018400	1	0	5	0	4283
4283000111300	1	0	15	1	4283
4283000111301	1	0	11	2	4746
4283000126400	1	0	9	2	4283
4285000001400	1	0	19	1	4285
4285000007500	1	0	5	1	4285
4285000008000	1	0	7	0	4285
4287000033900	1	0	11	1	4287
4289000233400	1	0	11	2	4285
4289000349800	1	0	13	1	4289
4289000455500	1	0	11	2	4289
4301000002500	3	0	5	1	4301
4302000003900	1	0	11	3	4302
4303000020000	1	0	9	1	4303
4303000035100	3	0	19	3	4303
4303000062500	1	0	13	1	4303
4303000106100	1	0	5	2	4303
4303000130800	1	0	5	0	4303
4303000136200	1	0	15	2	4303
4303000145000	1	0	7	2	4303
4304000001801	2	0	5	1	1702
4304000016600	1	0	7	1	4304
4304000017900	2	0	9	1	4304
4304000025300	2	0	9	2	4304
4304000028500	1	0	7	1	4304
4304000072100	1	0	11	2	4304
4304000076000	1	0	5	2	4304
4304000084400	1	0	5	1	4304
4304000093400	1	0	9	1	4304
4304000123600	1	0	9	1	4304
4304000125600	1	0	13	1	4304
4304000145800	3	0	9	1	4304
4305000021700	1	0	5	1	4305
4305000028900	3	0	7	1	4305
4305000070500	2	0	5	0	4305
4306000002900	1	0	9	0	4306
4306000003400	2	0	17	2	4306
4306000016500	5	0	17	1	4306
4307000000200	2	0	15	2	4307
4308000003300	2	0	9	1	4308
4308000011500	2	0	5	1	4308
4309000039700	1	0	11	2	4309
4309000086700	1	0	15	2	4309
4309000092800	1	0	7	1	4309
4309000092801	5	0	5	0	121
4309000097000	2	0	7	0	4309
4310000012000	2	0	9	1	4310
4312000004100	2	0	5	0	4312
4312000016100	2	0	9	1	4312
4312000020900	2	0	13	2	4312
4312000024500	4	0	11	2	4312
4312000060000	1	0	7	1	4312
4312000083100	4	0	7	2	4312
4312000090600	1	0	5	1	4312
4312000094500	1	0	9	1	4312
4313000067100	2	0	9	2	4313
4315000004300	1	0	5	1	4315
4315000006900	4	0	15	2	4315
4315000010100	4	0	9	1	4315
4315000033100	2	0	5	2	4315
4315000036700	1	0	7	1	4315
4316000012100	3	0	11	1	4316
4316000016600	1	0	3	0	4316
4317000009200	2	0	9	3	4317
4318000003600	3	0	9	2	4318
4318000004000	4	0	15	2	4318
4318000004500	2	0	7	1	4318
4318000006300	5	0	7	1	4318
4318000008700	2	0	11	0	4318
4318000016100	4	0	11	1	4318
4318000016101	4	0	11	1	4048
4318000017200	2	0	19	1	4318
4318000023400	1	0	7	1	4318
4318000025500	4	0	9	1	4318
4318000026100	1	0	7	0	4318
4319000011100	4	0	9	2	4319
4319000025000	3	0	13	2	4322
4320000031500	1	0	3	0	4320
4320000036900	2	0	7	1	4320
4320000044200	2	0	7	1	4320
4320000044700	1	0	7	1	4320
4321000009600	5	0	11	1	4321
4321000011100	1	0	9	1	4321
4321000012000	1	0	3	0	4321
4323000001900	1	0	11	2	4323
4323000004800	1	0	11	1	4323
4323000030300	1	0	9	1	4323
4323000056400	1	0	9	2	4323
4323000057000	1	0	11	2	4323
4323000065500	2	0	7	1	4323
4323000082100	1	0	7	1	4323
4323000095600	1	0	13	2	4323
4323000099100	2	0	7	1	4323
4323000176000	1	0	11	2	4323
4401000003100	1	0	7	1	4401
4401000039201	8	0	7	2	155
4401000106501	3	0	15	2	1701
4401000142600	1	0	13	1	4401
4401000171600	1	0	7	1	4401
4401000293401	2	0	5	0	242
4401000591101	1	0	7	2	261
4411000055600	1	0	3	2	4411
4421000088100	1	0	9	0	4421
4436000045000	1	0	11	0	4436
4436000086100	1	0	13	2	4436
4436000112700	1	0	9	2	4436
4436000163600	1	0	17	2	4436
4436000407601	2	0	7	1	3340
4461000036300	1	0	5	0	4461
4461000173901	1	0	13	2	1345
4461000194101	1	0	7	0	230
4461000256800	1	0	19	3	4461
4461000280600	1	0	7	2	4461
4461000345601	1	0	5	1	53
4461000355501	1	0	5	0	4044
4461000374001	1	0	5	1	4075
4461000531300	1	0	7	2	4461
4471000054100	1	0	5	1	4471
4471000109600	1	0	9	2	4471
4471000156501	2	0	5	1	261
4501000004300	1	0	7	1	4501
4501000119301	2	0	9	1	1711
4506000109800	2	0	13	1	4506
4511000046100	1	0	9	3	4511
4545000035500	1	0	7	2	4545
4546000009300	1	0	7	1	4546
4546000017000	1	0	19	3	4546
4551000004700	1	0	7	1	4551
4551000009400	2	0	3	1	4551
4551000009800	1	0	15	0	4551
4551000021200	2	0	9	2	4551
4551000021500	2	0	13	1	4551
4551000028900	3	0	9	1	4551
4551000028901	3	0	9	1	4234
4551000029200	1	0	11	2	4551
4551000030500	4	0	7	2	4551
4551000053600	1	0	7	2	4551
4551000056000	1	0	19	1	4551
4551000071200	1	0	7	2	4551
4551000071201	2	0	7	1	52
4551000096500	2	0	13	2	4551
4551000104401	1	0	9	1	4236
4551000111900	1	0	15	1	4551
4551000115000	1	0	7	2	4551
4551000143700	1	0	5	0	4551
4551000155700	3	0	5	0	4551
4551000188101	1	0	7	1	1311
4551000257300	1	0	11	1	4551
4551000288000	1	0	15	0	4551
4551000292100	1	0	5	0	4551
4551000295500	3	0	7	2	4551
4551000299100	3	0	7	2	4551
4551000303600	3	0	7	0	4551
4551000307100	1	0	11	1	4551
4551000309400	1	0	19	2	4551
4551000331100	1	0	15	0	4551
4551000336300	1	0	9	2	4551
4561000025300	3	0	13	0	4561
4561000074900	1	0	9	3	4561
4566000021000	1	0	7	2	4566
4566000032500	1	0	13	2	4566
4566000068600	1	0	11	2	4566
4566000079300	1	0	9	1	4566
4566000108300	1	0	7	0	4566
4566000108500	1	0	7	0	4566
4566000130200	1	0	11	1	4566
4566000172700	1	0	11	3	4566
4566000206201	2	0	7	2	261
4566000308401	3	0	7	2	4063
4566000581100	1	0	9	1	4566
4566000662700	1	0	19	2	4566
4566000687100	2	0	7	1	4566
4566000692500	1	0	9	1	4566
4566000750300	1	0	11	1	4566
4566000783200	1	0	9	1	4566
4566000802400	1	0	9	2	4566
4566000837000	1	0	7	1	4566
4566000867700	1	0	7	2	4566
4566000877400	1	0	7	1	4566
4566000921200	1	0	5	2	4566
4566000963201	1	0	9	1	58
4566000964300	1	0	15	3	4566
4566001089701	1	0	19	1	4280
4571000028500	1	0	7	1	4571
4571000060900	2	0	7	1	4571
4571000081800	1	0	9	2	4571
4571000094500	4	0	9	2	4571
4571000106200	1	0	7	2	4571
4571000114100	1	0	7	1	4571
4571000122000	2	0	7	1	4571
4590000021600	1	0	15	2	4590
4591000066901	2	0	9	1	261
4601000008300	1	0	19	1	4601
4601000020900	4	0	9	1	4601
4601000023001	3	0	3	1	261
4606000010600	1	0	11	2	4606
4606000025500	1	0	13	2	4606
4616000028100	1	0	9	0	4616
4621000030500	1	0	19	2	4621
4621000040401	1	0	7	2	261
4643000015601	2	0	15	1	1039
4643000063500	1	0	3	2	4643
4643000074101	4	0	7	1	1708
4646000026800	1	0	11	2	4646
4646000044800	1	0	11	1	9326
4651000005700	1	0	13	2	9326
4656000017000	1	0	11	1	4656
4671000054401	3	0	5	2	261
4671000137800	1	0	11	2	4671
4671000137801	3	0	9	2	4031
4671000139500	1	0	9	1	4671
4671000155000	1	0	3	1	4671
4671000191800	1	0	7	2	4671
4671000233400	1	0	7	2	4671
4671000467101	1	0	13	2	908
4671000487301	2	0	9	2	1702
4671000583000	1	0	11	2	4671
4671000601700	1	0	15	1	4671
4671000973800	1	0	7	0	4671
4691000002601	4	0	15	1	4045
4691000035301	3	0	13	2	4042
4696000044100	1	0	7	0	4696
4701000027200	1	0	13	1	4701
4711000061100	1	0	7	1	4711
4721000044600	1	0	15	2	4721
4724000061900	1	0	7	2	4724
4724000131700	1	0	9	0	4724
4724000132300	1	0	15	1	4724
4724000159300	2	0	11	1	4724
4724000166700	1	0	7	1	4724
4726000052400	2	0	13	2	4761
4726000057200	1	0	11	1	4726
4726000057201	4	0	5	2	217
4741000002600	1	0	9	1	4741
4746000073900	1	0	9	3	4746
4746000073901	4	0	7	0	118
4746000107800	1	0	11	2	4746
4746000156200	1	0	7	1	4746
4751000014300	1	0	9	3	4751
4751000022700	1	0	5	0	4751
4761000011800	1	0	9	2	4761
4761000173900	1	0	19	2	4761
4761000185501	2	0	5	0	4093
4776000014400	1	0	13	2	4776
4776000043300	1	0	9	2	4776
4781000036000	1	0	11	2	4781
4781000081700	1	0	15	2	4781
4781000143400	1	0	13	1	4781
4781000156500	2	0	9	1	4781
